lead_id,account_id,email,phone,first_name,last_name,lead_source,status,created_at,updated_at,is_converted,converted_contact_id,opt_in_status,unsubscribed_at
oq58ltoJTFXGX12X6s,,charles.lewis146email.net,+1-593-903-2841,Charles,Lewis,Event,Working,2024-10-26 08:03:39,2024-11-13 08:03:39,False,,Unknown,
DxH4KMv529QKBQtgcH,2wWFdCtrD7dKAH7m02,joseph.mahoney278@example.com,+1-352-996-3401,Joseph,Mahoney,Paid Search,Working,2025-12-25 14:10:40,2025-12-31 00:00:00,False,,OptedIn,
imT4ZxH5zBNJQgPnKn,c3pUXdZiI0LZBfWMxX,nicole.suarez393@mail.com,+1-631-739-4593,Nicole,Suarez,Other,New,2025-02-18 14:12:21,2025-04-22 14:12:21,False,,OptedIn,
0z1Yxv3LqroI8qyuFp,sQDXjCJzeRW7DKaED4,mike.moore765@example.com,+1-255-918-2736,Mike,Moore,Other,Disqualified,2025-06-30 18:49:07,2025-07-18 18:49:07,False,,OptedIn,
pr1M44Zo9BkkhIPKmh,,martha.warner114@homebuilder.com,+1-633-896-8443,Martha,Warner,Organic,Nurture,2024-01-25 22:44:36,2024-04-11 22:44:36,False,,Unknown,
VhQ9yWy7DcDBkYqoTJ,,cheryl.archer848@email.net,,Cheryl,Archer,Organic,Nurture,2024-10-15 12:51:15,2025-01-05 12:51:15,False,,OptedIn,
HX4bkJYd2GyZYm2Jw0,3xoBgl9HPJ5e2wB16B,destiny.smith770@homebuilder.com,,Destiny,Smith,Other,New,2024-05-31 08:53:44,2024-07-10 08:53:44,False,,OptedIn,
tVVm1nTr29g4cxEDg8,JbR8eagC8gtuQuleZ9,lisa.evans987@mail.com,+1-547-497-6903,Lisa,Evans,Organic,Qualified,2025-04-17 19:42:57,2025-07-09 19:42:57,False,,OptedIn,
igEzbxZz60lJrntUSA,m4TBqop7lFlRj2SlWy,elizabeth.mcmillan166@homebuilder.com,+1-684-462-8242,Elizabeth,Mcmillan,Other,Working,2024-10-01 11:15:57,2024-10-12 11:15:57,True,,Unknown,
yUMHPcgRVcJ5PRsz2y,,dennis.wilson759@example.com,,Dennis,Wilson,Event,New,2025-03-11 14:04:38,2025-03-12 14:04:38,False,,OptedIn,
sfLTXo6B6xOQO3LbDj,kySiQNES9Bsl1ecwtE,daniel.tran286@example.com,+1-992-589-2022,Daniel,Tran,Paid Search,Qualified,2024-12-31 00:49:48,2025-01-18 00:49:48,False,,Unknown,
DD1lQFA8G5sRQDtB3t,gLmi2RQAPsLNpmZlDR,joseph.jacobs351@email.net,+1-364-913-8156,Joseph,Jacobs,Paid Search,Disqualified,2024-06-03 06:16:16,2024-07-17 06:16:16,False,,OptedIn,
0mb4fcKzwkjJ9S9r7y,Y5zuS7pUiVGpyFYNvV,,+1-792-299-1597,Jennifer,Harris,Referral,Working,2024-12-15 23:01:40,2025-04-14 23:01:40,False,,OptedIn,
XANLxyZ0o1tVrheSPL,,cynthia.baker536@email.net,+1-755-646-7251,Cynthia,Baker,Paid Search,Qualified,2025-12-20 12:23:39,2025-12-31 00:00:00,False,,OptedIn,
hwu65p51v6kcXdVnfq,7lrp0rS3WcUR3G8HsU,tracy.whitehead229@mail.com,+1-675-622-7484,Tracy,Whitehead,Web,Nurture,2024-03-29 22:27:19,2024-04-23 22:27:19,False,,OptedOut,2024-05-04 22:27:19
VGeJtuf0u21nqWjJAZ,YsykvEAnAPBvmPfjF9,meghan.davis248@email.net,+1-331-851-7396,Meghan,Davis,Other,Working,2025-04-23 16:03:59,2025-07-14 16:03:59,False,,OptedIn,
J9Ei77ZOlup9J510l9,piOwZXdh26SssFXy2O,rodney.hill586@example.com,+1-427-504-4175,Rodney,Hill,Organic,Working,2024-04-11 09:35:28,2024-06-08 09:35:28,False,,OptedOut,2024-06-11 09:35:28
oNG3581zr6v78GB4qu,,adam.wise401@mail.com,+1-584-521-8387,Adam,Wise,Referral,Working,2024-11-17 08:46:05,2024-11-26 08:46:05,False,,OptedIn,
uedq7LLzb0WF7bXWlD,c5vOEjR7WA2MurSrvY,dana.green118@homebuilder.com,+1-693-404-2506,Dana,Green,Paid Search,Disqualified,2024-04-17 15:02:21,2024-05-15 15:02:21,True,,OptedIn,
SoRwvFCqix6naACiQR,qfXNjng4kL6E4bcayK,joyce.arnold836@homebuilder.com,+1-265-660-3740,Joyce,Arnold,Web,Disqualified,2024-10-24 12:29:31,2024-12-17 12:29:31,False,,OptedIn,
PbswWO7oQBFDN8J0gi,CVbTqjhWYzTNxSXXfr,ronald.smith477@mail.com,+1-305-774-5555,Ronald,Smith,Other,Disqualified,2024-06-29 16:53:12,2024-09-08 16:53:12,True,,Unknown,
ofZegQoC3U2H7SbaE1,VoHIazU9XLYXSJBhZE,charles.ware660@example.com,+1-746-740-1640,Charles,Ware,Paid Search,New,2024-01-04 14:37:35,2024-04-29 14:37:35,False,,OptedIn,
5niHkOYJbOhSqx7Nc1,,rebecca.gardner846example.com,+1-577-750-1080,Rebecca,Gardner,Other,New,2025-06-18 01:46:21,2025-09-18 01:46:21,False,,OptedIn,
m6w4KboGA8S7rktxPR,2RXkm8zEuZZloEszWP,mary.aguilar535@example.com,+1-294-470-5853,Mary,Aguilar,Other,New,2025-05-28 14:56:49,2025-07-29 14:56:49,False,,OptedIn,
pFerh4UDfTNULolVJw,UcS80OqNrRQpeaIbhT,earl.anderson672@email.net,+1-835-725-4326,Earl,Anderson,Event,Working,2025-12-11 00:31:48,2025-12-27 00:31:48,False,,OptedIn,
QgwZ6S661SGTWL7YLD,p2K8yARhY6wg92MYQ2,kyle.nolan515@email.net,+1-632-398-5816,Kyle,Nolan,Referral,Qualified,2024-12-08 19:11:06,2025-01-11 19:11:06,False,,OptedIn,
HbW63F67tZEWHshPOD,,laura.valencia508@homebuilder.com,,Laura,Valencia,Referral,Disqualified,2024-09-27 00:21:03,2024-12-17 00:21:03,False,,Unknown,
cjqgAgAKSxfQ1ysAl0,XIyoWfYv6sGtk9HDLg,,+1-497-433-9606,Rachel,Clark,Organic,Working,2025-11-09 05:58:24,2025-12-10 05:58:24,False,,OptedOut,2026-01-26 05:58:24
m6nKULXfFSpIKWfrqU,fMey5HOfPC0huYjYaL,john.garcia703@homebuilder.com,+1-231-450-8056,John,Garcia,Paid Search,Working,2024-04-24 21:03:46,2024-06-15 21:03:46,False,,OptedOut,2024-10-05 21:03:46
CxdxsgtRxWGgtOPzJ2,,kimberly.henson855@homebuilder.com,+1-710-901-3410,Kimberly,Henson,Event,Working,2024-12-19 10:19:50,2025-03-01 10:19:50,False,,OptedIn,
HYAU4ISDp7U0Lp38sm,,richard.oliver977@mail.com,,Richard,Oliver,Paid Search,Working,2025-07-23 09:06:03,2025-08-17 09:06:03,False,,OptedOut,2025-12-14 09:06:03
dQx6GIJYgJZgC8YI5Z,ezGPO2hZBjDXmufVqq,eric.spears559@email.net,+1-901-929-6858,Eric,Spears,Event,Nurture,2025-10-09 16:08:03,2025-12-03 16:08:03,True,,OptedIn,
QP1YxQkcIFV7XZIkOO,,michelle.cherry474@example.com,+1-309-541-2595,Michelle,Cherry,Paid Search,Disqualified,2024-12-23 11:08:11,2025-04-09 11:08:11,True,,OptedIn,
K3jfj3C8jUDfqIJz0U,,lisa.keith118@mail.com,+1-717-654-7401,Lisa,Keith,Web,New,2025-11-14 10:30:26,2025-11-29 10:30:26,False,,OptedIn,
TBEqGbRe7918kEVhCT,Q0DHhnZnXMC7fUxJOO,angel.doyle684@homebuilder.com,,Angel,Doyle,Event,Qualified,2024-10-12 07:42:10,2025-01-05 07:42:10,False,,OptedIn,
H7OZ2eeRuL8sS09VrD,NpUegFoxdUAnAiUuXd,martin.galvan526@email.net,+1-343-485-5963,Martin,Galvan,Event,New,2024-09-30 07:16:34,2024-12-22 07:16:34,False,,Unknown,
dNTeZvmW8KxLcP2q95,WFcBkP6dMSfsABOK9z,leah.shields512@example.com,,Leah,Shields,Referral,Qualified,2025-08-13 05:44:08,2025-09-11 05:44:08,False,,OptedOut,2025-09-29 05:44:08
Q3b7q4lbqvJhNzZCFR,,lisa.adams231@homebuilder.com,,Lisa,Adams,Other,New,2025-09-24 03:02:06,2025-11-30 03:02:06,False,,OptedIn,
otMPX4BjudUpZTLcY8,,kristin.rodriguez450@example.com,,Kristin,Rodriguez,Referral,New,2024-02-25 01:04:05,2024-05-07 01:04:05,True,,OptedIn,
KDwvFh4sy4ZqvVO3h6,,monica.garrison960@email.net,+1-260-342-4346,Monica,Garrison,Organic,Nurture,2024-01-24 06:49:51,2024-01-28 06:49:51,False,,Unknown,
fsE4wuhl2ywbb4YwG2,,jeffrey.velasquez509@example.com,,Jeffrey,Velasquez,Referral,Disqualified,2024-12-01 04:01:59,2025-01-31 04:01:59,False,,OptedIn,
Ng1TON7hY77cuLLuE5,XIyoWfYv6sGtk9HDLg,steven.torres233@example.com,,Steven,Torres,Other,Working,2025-09-19 09:16:20,2025-12-29 09:16:20,False,,OptedOut,2025-12-12 09:16:20
47B2LeFIbT74FXUjMu,,laura.perez455@mail.com,+1-526-914-9870,Laura,Perez,Organic,New,2025-08-29 00:08:19,2025-11-07 00:08:19,False,,OptedIn,
thcHC8yEjDNo8yheS7,,andrew.lee857@email.net,+1-593-707-1308,Andrew,Lee,Event,Qualified,2024-10-25 09:34:19,2024-12-02 09:34:19,False,,OptedIn,
DNeXe1lwukKpGkD1ic,afJE7N8OaZQUXuvAAH,mark.lin802@email.net,+1-494-747-8594,Mark,Lin,Event,Disqualified,2024-02-14 08:46:03,2024-05-27 08:46:03,True,,OptedOut,2024-05-06 08:46:03
lGxSzEuHgHzlIZ2HGF,mjXn9v1Xdg0KlNjJCy,tammy.ramirez128@example.com,+1-677-237-6877,Tammy,Ramirez,Event,Disqualified,2025-10-11 08:09:56,2025-11-13 08:09:56,False,,OptedIn,
3wHbJ3BlHr7d9c372g,Aw9eibqYp12dZelPdU,darlene.ross594@email.net,,Darlene,Ross,Paid Search,Disqualified,2024-06-26 01:20:28,2024-07-03 01:20:28,False,,OptedOut,2024-09-20 01:20:28
bL4RVEKNpPds8KmKPe,iepcueJRZj5IkA8XyW,tina.herrera966@email.net,,Tina,Herrera,Organic,Working,2024-05-04 12:26:51,2024-06-20 12:26:51,True,,OptedOut,2024-08-23 12:26:51
VmVaLDp2jNz44wDVZX,LZ8wpoyXA23b1TKcnL,sheila.wilson552@email.net,+1-524-475-4195,Sheila,Wilson,Organic,Nurture,2025-02-13 22:05:32,2025-05-26 22:05:32,True,,Unknown,
KnyEJygRxP4Y4MUEmE,ctUXcEgHE5ylh6AI1K,tara.white948@mail.com,+1-549-521-2932,Tara,White,Web,Qualified,2024-11-12 14:32:23,2025-02-06 14:32:23,False,,OptedIn,
yZdlts07GYvk72Qgz8,,sydney.baker926@email.net,+1-544-805-2765,Sydney,Baker,Other,New,2025-06-25 07:41:33,2025-09-04 07:41:33,False,,OptedIn,
vwudjRkhjiaoV90afS,,daniel.hamilton450@homebuilder.com,+1-777-730-9604,Daniel,Hamilton,Organic,Disqualified,2024-08-04 22:31:17,2024-12-02 22:31:17,False,,OptedOut,2025-02-06 22:31:17
QKJB8ojzDWZc6H7GRs,,jessica.edwards962@homebuilder.com,,Jessica,Edwards,Organic,Disqualified,2025-08-08 05:40:35,2025-08-21 05:40:35,False,,OptedOut,2026-02-05 05:40:35
1txXn0p1CwZjWpI6hq,WFcBkP6dMSfsABOK9z,catherine.dixon911@email.net,+1-280-962-4644,Catherine,Dixon,Other,New,2025-11-02 11:29:57,2025-11-19 11:29:57,False,,OptedIn,
VHdVmhJvQvnJqes2d0,iepcueJRZj5IkA8XyW,paul.ray601@mail.com,,Paul,Ray,Event,Nurture,2025-06-07 00:06:34,2025-07-02 00:06:34,False,,OptedIn,
d5WiDQUbi2gcdELWxs,ge5cni59idjJ60JMG8,jonathan.fletcher897@mail.com,+1-424-315-5706,Jonathan,Fletcher,Event,Qualified,2025-09-10 20:25:30,2025-11-29 20:25:30,False,,OptedIn,
f7SJ7hhlTnUPEIVtm3,Aw9eibqYp12dZelPdU,aaron.frost268@homebuilder.com,+1-945-424-6567,Aaron,Frost,Other,New,2025-09-20 09:25:20,2025-11-15 09:25:20,False,,OptedIn,
PZACcwcKb1in5hulYe,,amanda.ball371@mail.com,+1-582-539-7773,Amanda,Ball,Referral,Disqualified,2025-10-13 00:13:50,2025-12-20 00:13:50,False,,OptedOut,2025-10-31 00:13:50
w21w6OU9IElFG7me8j,,judy.lambert883@homebuilder.com,+1-754-819-3487,Judy,Lambert,Web,Disqualified,2025-07-14 21:09:34,2025-10-12 21:09:34,False,,OptedOut,2025-09-06 21:09:34
CbJKV1GCGeTI5xYTuX,,michael.jones392@mail.com,+1-225-606-4802,Michael,Jones,Event,Nurture,2024-11-01 18:04:40,2024-12-18 18:04:40,False,,OptedIn,
6J8d5YCwa5OpWql3UP,,elizabeth.rivera855@homebuilder.com,+1-775-700-9938,Elizabeth,Rivera,Event,Nurture,2025-03-15 02:11:10,2025-05-30 02:11:10,False,,Unknown,
ESTYjjvQ470W7Cr7sU,V3rA9ltf7j0r02MvBx,lee.charles144@email.net,+1-892-477-9560,Lee,Charles,Paid Search,Disqualified,2024-11-06 05:27:40,2024-11-07 05:27:40,False,,OptedOut,2024-12-11 05:27:40
YAHgnxNbTDKkzvAiTJ,c94RIH3VJS3p4rrcVS,jennifer.evans154@mail.com,+1-538-296-2001,Jennifer,Evans,Organic,Qualified,2024-01-05 08:26:12,2024-02-13 08:26:12,False,,OptedIn,
4dsL0BHuQjMlvYdCa6,ErHsPBhmZ70egJM9eF,kyle.ortiz287@mail.com,+1-990-806-5542,Kyle,Ortiz,Other,Disqualified,2024-04-08 09:56:07,2024-07-19 09:56:07,False,,OptedIn,
TAmz5n9AsKt3VRfKV7,kySiQNES9Bsl1ecwtE,richard.phillips387@email.net,+1-419-370-5550,Richard,Phillips,Other,Working,2024-10-02 17:31:25,2024-11-10 17:31:25,False,,OptedOut,2025-03-29 17:31:25
YUmgYQL1MSfjDYzwNB,FvHRkZfKUKULGHasYW,david.fisher201@example.com,+1-714-213-5473,David,Fisher,Web,Nurture,2024-01-05 08:39:45,2024-03-20 08:39:45,False,,OptedIn,
OzhG3Z1iTbSAkeX6Mc,,shelby.byrd723@mail.com,+1-263-521-2597,Shelby,Byrd,Organic,Nurture,2024-04-12 06:06:01,2024-04-22 06:06:01,False,,Unknown,
Cc1pqJhuawWwOpf4pV,,raven.gilbert86@homebuilder.com,+1-203-518-5485,Raven,Gilbert,Organic,Nurture,2025-04-17 15:48:11,2025-05-12 15:48:11,False,,OptedIn,
Sp5v5uB5Jc1A0dSswJ,,kevin.kelley766@mail.com,+1-623-431-4084,Kevin,Kelley,Paid Search,Working,2024-02-11 10:14:31,2024-03-30 10:14:31,False,,OptedIn,
IhGUZLdRdp2pNXDhLo,,aaron.mitchell213@homebuilder.com,+1-464-423-8662,Aaron,Mitchell,Paid Search,New,2025-03-04 10:46:41,2025-06-18 10:46:41,False,,Unknown,
WdTSKYetJ6Mt9TKtBM,y4xj72HG9q0Sw2vblc,russell.carpenter479@mail.com,+1-608-684-4990,Russell,Carpenter,Paid Search,Nurture,2024-12-06 23:42:55,2025-03-19 23:42:55,False,,OptedIn,
TO2vEvv6QGZaAAIbhW,,diana.marshall134@mail.com,+1-605-369-8546,Diana,Marshall,Web,Working,2024-02-11 18:54:23,2024-02-22 18:54:23,False,,OptedIn,
AJBrRi9Ym096YODTNS,8CC3LHXKhHGrzg5xmu,scott.lewis782@mail.com,+1-890-947-7956,Scott,Lewis,Organic,Qualified,2024-09-04 06:35:56,2024-12-10 06:35:56,False,,OptedIn,
Lfy1sBEMV0bO4EU2I5,,thomas.santana670@email.net,+1-631-383-3679,Thomas,Santana,Event,Disqualified,2024-08-29 15:10:35,2024-10-17 15:10:35,False,,OptedOut,2025-01-24 15:10:35
S5g6rn0JZNSUxOlIGd,,laura.jackson515@email.net,,Laura,Jackson,Event,Disqualified,2024-09-17 06:02:11,2025-01-03 06:02:11,False,,OptedOut,2024-10-27 06:02:11
r40whFVcsQS2rS3bMQ,aTFYwg7sklLI90iiyl,christopher.robertson786@homebuilder.com,+1-236-810-2829,Christopher,Robertson,Paid Search,New,2024-05-18 19:44:05,2024-06-24 19:44:05,False,,OptedIn,
OAX78UtLScuuvoZ2K2,8KFGEkxIi0eg37JPVt,cynthia.rogers392@example.com,,Cynthia,Rogers,Other,Nurture,2024-09-19 08:32:24,2025-01-15 08:32:24,False,,OptedOut,2024-10-16 08:32:24
k4uxnZzcXnh3ZDvHgB,,loretta.potter620@example.com,+1-332-481-5375,Loretta,Potter,Event,Disqualified,2024-08-09 07:09:14,2024-09-12 07:09:14,True,,OptedOut,2024-11-23 07:09:14
d6DhDbjbSQaXTYLJp9,P64IwnxsoZhxYlkxSS,emily.walker216@email.net,+1-846-698-6657,Emily,Walker,Web,Working,2024-10-29 23:16:07,2024-11-30 23:16:07,False,,OptedOut,2024-12-22 23:16:07
WIkRS9acZPlkHkzNXN,D3puIP8wIU6t8SfkwP,james.johnson100@example.com,+1-610-763-7693,James,Johnson,Paid Search,Working,2024-03-26 22:20:39,2024-06-07 22:20:39,False,,OptedIn,
bJM6sxlJXOrUSpRvBH,pTb5GMbivOeHx3lAU0,john.alvarez782@homebuilder.com,+1-393-851-1475,John,Alvarez,Organic,Working,2025-12-05 16:56:29,2025-12-17 16:56:29,False,,OptedIn,
czbjwKFZT5MkseYrqA,,melissa.jones741@homebuilder.com,,Melissa,Jones,Web,Working,2025-12-28 21:34:20,2025-12-31 00:00:00,False,,OptedIn,
SgREASdnpsuFi4kgPW,fG2kTeuBadU5LKfrKh,robert.soto883@email.net,+1-746-931-1388,Robert,Soto,Event,Qualified,2024-07-20 23:17:47,2024-11-10 23:17:47,False,,OptedOut,2024-12-19 23:17:47
3opi2OvdRm6qkZniMe,,james.horton935@mail.com,+1-703-970-5009,James,Horton,Paid Search,Nurture,2024-07-24 10:46:51,2024-08-05 10:46:51,False,,OptedIn,
RmhZal9HDMMIw9dTRI,JwLlBz9ImVXjWfscb9,troy.sanchez151@mail.com,,Troy,Sanchez,Web,Nurture,2024-07-18 20:31:37,2024-10-07 20:31:37,False,,OptedIn,
VrWTtydaVWNverTUNf,Di0vevpTdMkton3cWj,diana.smith351@example.com,+1-565-710-8525,Diana,Smith,Organic,New,2024-04-26 13:51:10,2024-05-31 13:51:10,False,,OptedOut,2024-08-01 13:51:10
qmWECfO6K4YXjsy3ZF,ibOtmwkWRAq7EFkkDO,karen.carrillo817@homebuilder.com,,Karen,Carrillo,Organic,Nurture,2025-05-20 11:55:32,2025-09-06 11:55:32,False,,OptedIn,
5Bp3tW3EaaSXmJdC75,hkIhriwdCcILfyexVh,daniel.coleman103@mail.com,+1-937-653-4191,Daniel,Coleman,Organic,Disqualified,2025-01-13 10:38:16,2025-02-20 10:38:16,False,,OptedOut,2025-07-27 10:38:16
zFPGdKTHeGWLgVc6kB,efuM6IsNyViuUb5CxY,gregory.rubio327@example.com,+1-653-550-9824,Gregory,Rubio,Referral,Working,2025-01-20 02:09:24,2025-02-09 02:09:24,False,,OptedOut,2025-02-09 02:09:24
lDVJW6IbZ99lmqb9xy,8KFGEkxIi0eg37JPVt,april.williams799@email.net,+1-944-562-6166,April,Williams,Event,Nurture,2024-07-23 03:58:48,2024-09-21 03:58:48,False,,OptedIn,
OPlPyLnyl1hCiINJnK,,john.charles817@mail.com,+1-938-807-8698,John,Charles,Web,Qualified,2025-10-27 04:31:02,2025-12-01 04:31:02,True,,OptedIn,
uUHbN6dHMv68kKmP99,1gMIzyH3FOzzwwDLO8,stephen.solis588@homebuilder.com,+1-498-906-1358,Stephen,Solis,Referral,New,2024-07-09 11:21:23,2024-08-19 11:21:23,False,,OptedOut,2024-11-26 11:21:23
hjxMlkDJEMCyGbv8dQ,r4UEy3DdPESnRrR7Ue,elizabeth.travis818@email.net,,Elizabeth,Travis,Organic,Nurture,2025-12-10 03:13:18,2025-12-31 00:00:00,False,,OptedOut,2026-02-04 03:13:18
UZdjZymWnq5vbzklQH,ErHsPBhmZ70egJM9eF,caitlin.dodson911@email.net,+1-999-909-8084,Caitlin,Dodson,Web,Qualified,2025-05-20 05:08:57,2025-07-01 05:08:57,True,,OptedIn,
0p1DQGDfKSflZLsr9l,,patricia.salazar316@mail.com,+1-270-535-6166,Patricia,Salazar,Referral,Working,2025-04-12 12:37:45,2025-08-10 12:37:45,False,,OptedIn,
AzEvl1sw7w1rqC3RCl,HgDREMyMtd3Hywp5Dd,jennifer.wagner96@example.com,,Jennifer,Wagner,Event,Disqualified,2025-03-25 04:21:33,2025-06-25 04:21:33,False,,OptedIn,
zPD5VTVw1NQx6MJ4we,28KTSbVKcAzjIKpXhI,maria.kelley719@mail.com,+1-246-344-5079,Maria,Kelley,Referral,Disqualified,2024-10-29 16:16:38,2025-02-18 16:16:38,False,,OptedIn,
W8T2aDjIcpPAW9ofMv,43RUCbJijry8MYJSGF,phyllis.manning31@mail.com,,Phyllis,Manning,Web,Nurture,2025-04-30 16:40:10,2025-06-16 16:40:10,False,,OptedIn,
Tj8PXliA6LDQ4ySPtR,SWWQg8zUkAuo1DzD1V,thomas.green319@example.com,+1-933-298-8828,Thomas,Green,Event,Disqualified,2024-07-18 12:14:51,2024-08-03 12:14:51,False,,OptedIn,
D8wD55Ps6EBeKyfWZs,BSs4or6eX05kEPTrtA,john.walsh336@mail.com,+1-847-249-4242,John,Walsh,Referral,New,2025-03-26 00:12:45,2025-06-28 00:12:45,False,,OptedIn,
2nAJZTLcoZSDcX7Hlv,fGz1PSkFSn80py8pNd,katie.boyd914@homebuilder.com,+1-550-981-9504,Katie,Boyd,Paid Search,New,2025-11-08 06:43:10,2025-12-31 00:00:00,False,,OptedOut,2025-12-12 06:43:10
Q1X5yp7i7LSYwxyBos,qfXNjng4kL6E4bcayK,courtney.hill146@mail.com,+1-776-743-9602,Courtney,Hill,Web,Disqualified,2024-01-13 23:40:09,2024-02-07 23:40:09,False,,OptedIn,
EwWN6Adcqk9wbrHxwI,,chris.mitchell916@email.net,+1-519-413-2094,Chris,Mitchell,Web,Qualified,2025-07-14 10:37:22,2025-11-11 10:37:22,False,,OptedIn,
T9yyyO9PaFLEw8Ojaf,0zxqYaHgTKHKHexeBW,joseph.flores455@mail.com,,Joseph,Flores,Other,Disqualified,2024-09-11 08:28:22,2024-09-12 08:28:22,False,,OptedIn,
eI7kS4yuLGzNt6Sasg,n7Fi1WlVVUIeJ55ylX,amber.taylor777@email.net,+1-880-706-8085,Amber,Taylor,Event,New,2024-03-09 19:07:10,2024-06-10 19:07:10,False,,OptedIn,
rHiHFVQpy56nFUaf6m,mDhnPLXhGHOkLYBJDZ,jesse.benson575@email.net,+1-804-858-2615,Jesse,Benson,Organic,New,2025-04-16 04:21:44,2025-06-21 04:21:44,False,,OptedIn,
lMfuQOkLmqZWwocmf1,HUXisZFTP5eLPr3ee3,jasmine.brown25@mail.com,+1-459-567-6636,Jasmine,Brown,Paid Search,Working,2024-08-15 00:26:06,2024-12-10 00:26:06,False,,OptedIn,
mKhdl9YrejkmAU5LXn,4v1PllyeQzNruNgfXe,rick.daniels325@mail.com,+1-974-591-4312,Rick,Daniels,Paid Search,Qualified,2025-07-14 17:56:58,2025-07-25 17:56:58,False,,OptedIn,
ntkxK6auhYkXOhC5bs,,robert.clark873@email.net,+1-500-828-2346,Robert,Clark,Paid Search,Working,2025-02-17 20:37:45,2025-04-03 20:37:45,False,,OptedIn,
2XfGUpyFEeD0F1bpPY,afJE7N8OaZQUXuvAAH,robert.stein423@mail.com,+1-572-469-8066,Robert,Stein,Paid Search,Nurture,2024-11-06 09:23:51,2025-01-25 09:23:51,False,,Unknown,
wJMx8rzFX7ymVTJobi,y4xj72HG9q0Sw2vblc,brandy.dominguez477@mail.com,+1-375-222-8347,Brandy,Dominguez,Organic,New,2024-12-23 11:28:27,2025-03-12 11:28:27,False,,OptedOut,2025-04-20 11:28:27
Th3LxHFt1bQl8OfJhI,qWimIYZOg3oTdRKMYv,melissa.cannon584@mail.com,+1-824-254-6871,Melissa,Cannon,Organic,New,2024-11-12 05:40:37,2024-11-30 05:40:37,False,,OptedOut,2025-03-13 05:40:37
43P9Cylzp1vjK5Phgn,9v4p55joYaYK7Lfkri,omar.smith714@email.net,+1-711-292-4023,Omar,Smith,Paid Search,Qualified,2024-05-22 03:10:24,2024-06-03 03:10:24,False,,OptedIn,
Le5S5Fs3Yg50z0KInZ,,michael.molina880@homebuilder.com,+1-899-358-7130,Michael,Molina,Organic,Working,2025-05-09 08:52:47,2025-07-27 08:52:47,False,,OptedOut,2025-07-27 08:52:47
hsB9o12XxwoJILBWtU,afJE7N8OaZQUXuvAAH,melissa.ashley628@mail.com,+1-884-767-2072,Melissa,Ashley,Paid Search,Working,2025-12-22 06:28:45,2025-12-31 00:00:00,False,,OptedIn,
EoBPMuvouhq6WfJWZW,,robert.adkins776@email.net,+1-613-645-7177,Robert,Adkins,Web,Qualified,2024-09-05 19:07:51,2024-09-22 19:07:51,False,,OptedIn,
6YbIzllhW2wJatXdjX,eXyHKVmR4cSxrdvQbP,amy.morrison990@example.com,+1-736-382-9335,Amy,Morrison,Paid Search,New,2025-02-21 16:38:29,2025-02-27 16:38:29,False,,Unknown,
6wti4CCd0vCgv0Eopz,,jeffrey.robinson847@email.net,+1-632-896-6074,Jeffrey,Robinson,Referral,Nurture,2024-11-08 05:03:14,2024-11-13 05:03:14,False,,OptedIn,
0pNqBmF0g2l7g479n4,,ryan.johnson172@homebuilder.com,+1-783-467-2777,Ryan,Johnson,Web,Qualified,2025-06-12 21:00:01,2025-09-11 21:00:01,False,,OptedOut,2025-07-13 21:00:01
swYU7zT6EpBlnEcR8b,,matthew.shelton679@example.com,,Matthew,Shelton,Referral,Nurture,2024-05-26 18:38:43,2024-09-01 18:38:43,False,,OptedOut,2024-10-05 18:38:43
FASt3NwVDcKi1RqbH9,,richard.martin59@homebuilder.com,+1-579-239-3350,Richard,Martin,Web,Working,2025-02-06 09:06:06,2025-04-15 09:06:06,True,,OptedIn,
03OZrl2X1pTZNgNuEU,fGz1PSkFSn80py8pNd,tanner.anderson354@homebuilder.com,+1-347-493-3856,Tanner,Anderson,Event,Nurture,2025-01-07 03:36:48,2025-05-04 03:36:48,False,,OptedOut,2025-06-29 03:36:48
M1n8SiXEOqLwQPjROM,7QHgUf2Ob0ID8FK0kA,cindy.johnson682@homebuilder.com,+1-946-875-6954,Cindy,Johnson,Event,Disqualified,2024-06-08 22:32:07,2024-07-09 22:32:07,False,,OptedOut,2024-07-24 22:32:07
nNJOTXSuxrPCKtewQw,qWimIYZOg3oTdRKMYv,phillip.elliott711@example.com,,Phillip,Elliott,Event,Disqualified,2024-05-13 20:39:54,2024-06-16 20:39:54,False,,OptedOut,2024-06-24 20:39:54
CPTr8vJvbjsfm50r3q,BfNkAZPpIDmbJRfVnx,anthony.day954@homebuilder.com,+1-797-657-8783,Anthony,Day,Paid Search,Working,2024-04-26 23:26:31,2024-05-23 23:26:31,False,,OptedIn,
6Yt9PXc9YTyguyf9Rk,ibOtmwkWRAq7EFkkDO,derek.murray902@mail.com,+1-651-798-3979,Derek,Murray,Event,New,2024-05-12 09:33:59,2024-08-18 09:33:59,True,,Unknown,
wZszs48IO9znfxJiw5,r21vrZZhP71Kncpv5q,brent.gray17@email.net,+1-224-701-6219,Brent,Gray,Referral,New,2024-05-11 07:30:35,2024-06-26 07:30:35,False,,OptedIn,
hGzKGzeeK1sv0ZICTO,6UaWyzv8rZMglxl14G,jason.murphy714@homebuilder.com,+1-554-936-5285,Jason,Murphy,Organic,Working,2025-02-02 03:15:44,2025-05-22 03:15:44,False,,OptedIn,
